song_id,title,writer,album,image,release_in_year
4228,Ll12 31/10/99,['Lackluster'],Showcase,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-03-04
4229,LL12 cart etak (08/01/01),['Lackluster'],Showcase,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-03-04
4230,LL12 Machine drum (lacklustermx 28/04/01),['Lackluster'],Showcase,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-03-04
4231,haloaw (xx/07/99),['Lackluster'],Showcase,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-03-04
4232,28/06/00,['Lackluster'],Showcase,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-03-04
4233,17/06/01,['Lackluster'],Showcase,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-03-04
4234,Buzz,['Lackluster'],Showcase,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-03-04
4235,Mes 19/10/99,['Lackluster'],Showcase,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-03-04
4236,11/11/1999,['Lackluster'],Showcase,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-03-04
4237,13/10/99,['Lackluster'],Showcase,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-03-04
4238,Onuj,['Lackluster'],Showcase,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-03-04
4239,30/03/00,['Lackluster'],Showcase,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-03-04
4240,Below Me Reds,['Proem'],Negativ,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4241,Cold Water (flat),['Proem'],Negativ,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4242,Running With Scissors,['Proem'],Negativ,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4243,Long Distance Tiara,['Proem'],Negativ,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4244,Protobella,['Proem'],Negativ,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4245,Pretty Song For Alyssa,['Proem'],Negativ,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4246,Take Your Pants Off,['Proem'],Negativ,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4247,Bolt Action Aardvark,['Proem'],Negativ,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4248,Pears in the Evening Warez,['Proem'],Negativ,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4249,Access Mike (failure to Connect),['Proem'],Negativ,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4250,Negativ Reinforcements,['Proem'],Negativ,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4251,Skylup,['Proem'],Negativ,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4252,Brothomstates Remix,['Proem'],Negativ,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4253,Six Ways to Sunday,['Landau'],Thepicompromise,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-01-01
4254,Good Morning Gravity,['Landau'],Thepicompromise,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-01-01
4255,Brokenfader Break,['Landau'],Thepicompromise,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-01-01
4256,Iamiago,['Landau'],Thepicompromise,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-01-01
4257,Spring Showers,['Landau'],Thepicompromise,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-01-01
4258,Steppen,['Landau'],Thepicompromise,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-01-01
4259,Thanks a Whole Lot,['Landau'],Thepicompromise,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-01-01
4260,Oustduo,['Landau'],Thepicompromise,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-01-01
4261,You Are a Commodity,['Landau'],Thepicompromise,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-01-01
4262,About Face,['Landau'],Thepicompromise,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-01-01
4263,Fondue,['Landau'],Thepicompromise,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-01-01
4264,Ways Home,['Landau'],Thepicompromise,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-01-01
4265,Aquaint,['Landau'],Thepicompromise,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-01-01
4266,Independence,['Landau'],Thepicompromise,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2004-01-01
4267,Niet Of Nooit Geweest,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4268,Groeten Uit Maaiveld,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4269,Laat Me Slapen,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4270,Ren Lenny Ren,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4271,Mooi Liedje,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4272,Vondelpark Vannacht,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4273,Het Regent Zonnestralen,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4274,Als Je Bij Me Weggaat,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4275,Totdat Ik Jou,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4276,De Kapitein Deel II,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4277,(Noem Me) Oud Verdriet,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4278,Als Het Vuur Gedoofd Is,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4279,Lena - Live,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4280,Schoolplein - Live,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4281,Jaren Ver Van Hier - Single Mix,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4282,Lopen Tot De Zon Komt,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4283,De Stad Amsterdam,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4284,Verkeerd Verbonden,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4285,Geen Hemelen Beloven,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4286,Waar Was Je Dan,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4287,Hallo Liedje,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4288,Liever Gelijk Dan Geluk,['Acda en de Munnik'],Adem,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2005-11-07
4289,Intro,['MD'],Between Gaps,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4290,Kkowboy,['MD'],Between Gaps,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4291,Times 3,['MD'],Between Gaps,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4292,Kingsizebullmaster,['MD'],Between Gaps,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4293,5n9,['MD'],Between Gaps,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4294,New York Middle Class,['MD'],Between Gaps,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4295,The Fall,['MD'],Between Gaps,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4296,Figure Skating Soiree,['MD'],Between Gaps,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4297,Sweaty Palms,['MD'],Between Gaps,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4298,Live For Today,['MD'],Between Gaps,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4299,Neuvoisimme Myos Sinua,['MD'],Between Gaps,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4300,Wee Bit,['MD'],Between Gaps,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4301,Line Of Sight,['MD'],Between Gaps,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-23
4302,Untitled 1,['MD'],Appelsap,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-22
4303,Untitled 2,['MD'],Appelsap,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-22
4304,Untitled 3,['MD'],Appelsap,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-22
4305,Untitled 4,['MD'],Appelsap,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-22
4306,Untitled 5,['MD'],Appelsap,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-22
4307,Untitled 6,['MD'],Appelsap,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-22
4308,Untitled 7,['MD'],Appelsap,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-22
4309,Untitled 8,['MD'],Appelsap,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-22
4310,Untitled 9,['MD'],Appelsap,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-22
4311,Untitled 10,['MD'],Appelsap,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-22
4312,Untitled 11,['MD'],Appelsap,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-22
4313,Ilkae Packing Slip,['MD'],Appelsap,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-22
4314,Thug's Bicycle Repair,['MD'],Appelsap,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-22
4315,Frank And Bill - Remix,['MD'],Appelsap,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-22
4316,Xhale - Mix,['MD'],Appelsap,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-22
4317,Crankshaft Upwing - Remix,['MD'],Appelsap,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-22
4318,Brothomstates - Remix,['MD'],Appelsap,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-22
4319,"Chichester Psalms: I. Psalm 108:2 ""Urah, hanevel, v'chinor!"" - Psalm 100 ""Hariu l'Adonai kol haarets""","['Leonard Bernstein', 'New York Philharmonic']",Leonard Bernstein: A Tribute,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1990-12-14
4320,"Chichester Psalms: II. Psalm 23 ""Adonai ro-i, lo e?sar"" - Psalm 2:1-4 ""Lamah rag'shu goyim""","['Leonard Bernstein', 'New York Philharmonic']",Leonard Bernstein: A Tribute,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1990-12-14
4321,"Chichester Psalms: III. Psalm 131 ""Adonai, Adonai"" - Psalm 133:1 ""Hineh mah tov""","['Leonard Bernstein', 'New York Philharmonic']",Leonard Bernstein: A Tribute,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1990-12-14
4322,"Symphonic Dances from West Side Story: No. 1, Prologue (Allegro moderato) -","['Leonard Bernstein', 'New York Philharmonic']",Leonard Bernstein: A Tribute,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1990-12-14
4323,"Symphonic Dances from West Side Story: No. 2, Somewhere (Adagio) -","['Leonard Bernstein', 'New York Philharmonic']",Leonard Bernstein: A Tribute,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1990-12-14
4324,"Symphonic Dances from West Side Story: No. 3, Scherzo (Vivace e leggiero) -","['Leonard Bernstein', 'New York Philharmonic']",Leonard Bernstein: A Tribute,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1990-12-14
4325,"Symphonic Dances from West Side Story: No. 4, Mambo (Meno presto) -","['Leonard Bernstein', 'New York Philharmonic']",Leonard Bernstein: A Tribute,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1990-12-14
4326,"Symphonic Dances from West Side Story: No. 5, Cha-cha (Andantino con grazia) -","['Leonard Bernstein', 'New York Philharmonic']",Leonard Bernstein: A Tribute,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1990-12-14
4327,"Symphonic Dances from West Side Story: No. 6, Meeting Scene (Meno moso) -","['Leonard Bernstein', 'New York Philharmonic']",Leonard Bernstein: A Tribute,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1990-12-14
4328,"Symphonic Dances from West Side Story: No. 7, Cool. Fugue (Allegretto) -","['Leonard Bernstein', 'New York Philharmonic']",Leonard Bernstein: A Tribute,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1990-12-14
4329,"Symphonic Dances from West Side Story: No. 8, Rumble (Molto allegro)","['Leonard Bernstein', 'New York Philharmonic']",Leonard Bernstein: A Tribute,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1990-12-14
4330,"Symphonic Dances from West Side Story: No. 9, Finale (Adagio)","['Leonard Bernstein', 'New York Philharmonic']",Leonard Bernstein: A Tribute,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1990-12-14
4331,Rhapsody in Blue,"['George Gershwin', 'Leonard Bernstein', 'Columbia Symphony Orchestra']",Leonard Bernstein: A Tribute,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1990-12-14
4332,Symphony No. 5 in C-Sharp Minor: IV. Adagietto,"['Gustav Mahler', 'Leonard Bernstein', 'New York Philharmonic']",Leonard Bernstein: A Tribute,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1990-12-14
4333,The Unanswered Question (Revised Version),"['Charles Ives', 'Leonard Bernstein', 'New York Philharmonic']",Leonard Bernstein: A Tribute,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1990-12-14
4334,Black & White,['Janis Ian'],Hunger,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1997-09-16
4335,On the Dark Side of Town,['Janis Ian'],Hunger,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1997-09-16
4336,Might as Well Be Monday,['Janis Ian'],Hunger,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1997-09-16
4337,Getting Over You,['Janis Ian'],Hunger,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1997-09-16
4338,Searching for America,['Janis Ian'],Hunger,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1997-09-16
4339,Hunger,['Janis Ian'],Hunger,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1997-09-16
4340,Welcome to Acousticville,['Janis Ian'],Hunger,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1997-09-16
4341,Honor Them All,['Janis Ian'],Hunger,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1997-09-16
4342,Empty,['Janis Ian'],Hunger,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1997-09-16
4343,House Without a Heart,['Janis Ian'],Hunger,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1997-09-16
4344,Shadow,['Janis Ian'],Hunger,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1997-09-16
4345,Getting Over You - Strings Version,['Janis Ian'],Hunger,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1997-09-16
4346,Abomination Street,['Venetian Snares'],The Chocolate Wheelchair Album,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-10-27
4347,Too Young,['Venetian Snares'],The Chocolate Wheelchair Album,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-10-27
4348,Langside,['Venetian Snares'],The Chocolate Wheelchair Album,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-10-27
4349,Einstein-Rosen Bridge,['Venetian Snares'],The Chocolate Wheelchair Album,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-10-27
4350,Hand Throw,['Venetian Snares'],The Chocolate Wheelchair Album,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-10-27
4351,Epidermis,['Venetian Snares'],The Chocolate Wheelchair Album,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-10-27
4352,Ghetto Body Buddy,['Venetian Snares'],The Chocolate Wheelchair Album,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-10-27
4353,Sky Painted On Car,['Venetian Snares'],The Chocolate Wheelchair Album,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-10-27
4354,Marty's Tardis,['Venetian Snares'],The Chocolate Wheelchair Album,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-10-27
4355,Herbie Goes Ballistic,['Venetian Snares'],The Chocolate Wheelchair Album,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-10-27
4356,Dad,['Venetian Snares'],Winter in the Belly of a Snake,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-01-27
4357,Stairs Song,['Venetian Snares'],Winter in the Belly of a Snake,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-01-27
4358,Tattoo,['Venetian Snares'],Winter in the Belly of a Snake,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-01-27
4359,Gottrahmen,['Venetian Snares'],Winter in the Belly of a Snake,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-01-27
4360,Suffocate,['Venetian Snares'],Winter in the Belly of a Snake,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-01-27
4361,January,['Venetian Snares'],Winter in the Belly of a Snake,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-01-27
4362,Crawlspace,['Venetian Snares'],Winter in the Belly of a Snake,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-01-27
4363,In Quod,['Venetian Snares'],Winter in the Belly of a Snake,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-01-27
4364,She,['Venetian Snares'],Winter in the Belly of a Snake,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-01-27
4365,Cashew,['Venetian Snares'],Winter in the Belly of a Snake,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-01-27
4366,Fraujager,['Venetian Snares'],Winter in the Belly of a Snake,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-01-27
4367,Warm Body,['Venetian Snares'],Winter in the Belly of a Snake,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-01-27
4368,Sink Snow Angel,['Venetian Snares'],Winter in the Belly of a Snake,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-01-27
4369,"Yes Love, My Soul Is Black",['Venetian Snares'],Winter in the Belly of a Snake,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-01-27
4370,Icosikaipent,['Venetian Snares'],Winter in the Belly of a Snake,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-01-27
4371,Earth,['Venetian Snares'],Winter in the Belly of a Snake,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2003-01-27
4372,"I Want U - Inner City Blue, Earth Mama Version",['Rosie Gaines'],Closer Than Close,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-17
4373,Are You Ready,['Rosie Gaines'],Closer Than Close,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-17
4374,Closer Than Close,['Rosie Gaines'],Closer Than Close,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-17
4375,Googaga,['Rosie Gaines'],Closer Than Close,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-17
4376,Turn Your Lights Down Low,['Rosie Gaines'],Closer Than Close,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-17
4377,My Tender Heart,['Rosie Gaines'],Closer Than Close,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-17
4378,I Almost Lost You,['Rosie Gaines'],Closer Than Close,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-17
4379,Slowman,['Rosie Gaines'],Closer Than Close,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-17
4380,Can You Handle It,['Rosie Gaines'],Closer Than Close,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-17
4381,Concrete Jungle,['Rosie Gaines'],Closer Than Close,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-17
4382,Get The Ghetto Off Your Mind,['Rosie Gaines'],Closer Than Close,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-17
4383,December 25th,['Rosie Gaines'],Closer Than Close,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-17
4384,I Want U - Purple Version,['Rosie Gaines'],Closer Than Close,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1905-06-17
4385,Les Jardins Esméraldins (Pour Caillard),"['Jahari Massamba Unit', 'Madlib', 'Karriem Riggins']",Les Jardins Esméraldins (Pour Caillard),https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2020-11-02
4386,Screaming Blue Murder (Live),['Girlschool'],Glasgow 1982 (Live),https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2015-04-14
4387,The Hunter (Live),['Girlschool'],Glasgow 1982 (Live),https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,2015-04-14
